firstname,obs,pcthispanic,pctwhite,pctblack,pctapi,pctaian,pct2prace
KAYLA,252,1.587,92.856999999999999,1.984,3.5710000000000002,0,0
KAYLEE,24,0,100,0,0,0,0
KAYLEEN,17,0,100,0,0,0,0
KAYLYN,18,0,100,0,0,0,0
KAZIMIERZ,34,0,100,0,0,0,0
KE,37,0,0,0,100,0,0
KEE,15,0,0,0,100,0,0
KEEGAN,27,0,100,0,0,0,0
KEELY,76,0,96.052999999999997,2.6320000000000001,0,1.3160000000000001,0
KEENAN,31,0,64.516000000000005,29.032,6.452,0,0
KEIKO,41,0,29.268000000000001,4.8780000000000001,60.975999999999999,0,4.8780000000000001
KEISHA,80,2.5,25,72.5,0,0,0
KEITH,5495,0.63700000000000001,92.956999999999994,4.5309999999999997,1.601,9.0999999999999998E-2,0.182
KELI,44,0,90.909000000000006,4.5449999999999999,2.2730000000000001,0,2.2730000000000001
KELLE,39,0,100,0,0,0,0
KELLEE,46,0,86.956999999999994,10.87,2.1739999999999999,0,0
KELLEEN,15,0,100,0,0,0,0
KELLEY,670,0.14899999999999999,97.91,1.0449999999999999,0.59699999999999998,0.29899999999999999,0
KELLI,880,0.45500000000000002,95.795000000000002,2.7269999999999999,0.56799999999999995,0.22700000000000001,0.22700000000000001
KELLIE,518,0.77200000000000002,95.945999999999998,1.544,0.96499999999999997,0.38600000000000001,0.38600000000000001
KELLY,7218,0.70699999999999996,96.813999999999993,0.70699999999999996,1.538,0.13900000000000001,9.7000000000000003E-2
KELSEY,149,0.67100000000000004,96.644000000000005,1.3420000000000001,0.67100000000000004,0,0.67100000000000004
KELVIN,232,5.1719999999999997,28.448,40.517000000000003,25.431000000000001,0.43099999999999999,0
KEN,590,0.84699999999999998,71.694999999999993,1.3560000000000001,26.102,0,0
KENDAL,31,3.226,87.096999999999994,9.6769999999999996,0,0,0
KENDALL,251,0.79700000000000004,91.234999999999999,6.375,1.5940000000000001,0,0
KENDRA,470,0.42599999999999999,91.063999999999993,7.234,0.63800000000000001,0.21299999999999999,0.42599999999999999
KENDRICK,35,0,54.286000000000001,37.143000000000001,8.5709999999999997,0,0
KENIA,30,73.332999999999998,16.667000000000002,10,0,0,0
KENNA,33,0,93.938999999999993,6.0609999999999999,0,0,0
KENNETH,12501,1.0640000000000001,92.305000000000007,4.2240000000000002,2.1680000000000001,8.7999999999999995E-2,0.152
KENNY,348,2.8740000000000001,54.884999999999998,4.0229999999999997,37.356000000000002,0.28699999999999998,0.57499999999999996
KENT,1160,0.34499999999999997,93.19,1.81,4.569,0,8.5999999999999993E-2
KENTON,93,0,92.472999999999999,5.3760000000000003,1.075,1.075,0
KENYA,48,2.0830000000000002,22.917000000000002,70.832999999999998,0,0,4.1669999999999998
KENYON,32,3.125,78.125,6.25,12.5,0,0
KEREN,38,13.157999999999999,76.316000000000003,2.6320000000000001,7.8949999999999996,0,0
KERI,400,1,97.5,0.5,0.75,0,0.25
KERIN,22,0,100,0,0,0,0
KERMIT,70,0,87.143000000000001,12.856999999999999,0,0,0
KERRI,508,0.98399999999999999,97.834999999999994,0.59099999999999997,0.59099999999999997,0,0
KERRIE,123,0,99.186999999999998,0.81299999999999994,0,0,0
KERRY,1396,0.78800000000000003,95.486999999999995,2.4359999999999999,1.0740000000000001,0.14299999999999999,7.1999999999999995E-2
KERSTIN,53,0,96.225999999999999,0,0,3.774,0
KETAN,36,0,19.443999999999999,0,77.778000000000006,0,2.778
KEVAN,34,0,100,0,0,0,0
KEVEN,55,1.8180000000000001,90.909000000000006,3.6360000000000001,3.6360000000000001,0,0
KEVIN,14705,0.81599999999999995,92.962000000000003,2.8359999999999999,3.2370000000000001,6.0999999999999999E-2,8.7999999999999995E-2
KHALED,60,3.3330000000000002,65,3.3330000000000002,25,3.3330000000000002,0
KHALID,92,1.087,44.564999999999998,4.3479999999999999,47.826000000000001,2.1739999999999999,0
KHALIL,43,0,81.394999999999996,9.3019999999999996,9.3019999999999996,0,0
KHANG,17,0,0,0,100,0,0
KHANH,140,0,1.429,0,97.143000000000001,0.71399999999999997,0.71399999999999997
KHOA,51,0,3.9220000000000002,1.9610000000000001,94.117999999999995,0,0
KHOI,42,2.3809999999999998,2.3809999999999998,0,95.238,0,0
KI,76,0,5.2629999999999999,1.3160000000000001,93.421000000000006,0,0
KIA,35,0,40,45.713999999999999,14.286,0,0
KIEN,34,0,2.9409999999999998,0,97.058999999999997,0,0
KIERAN,62,3.226,96.774000000000001,0,0,0,0
KIERSTEN,36,2.778,91.667000000000002,5.556,0,0,0
KIET,46,0,4.3479999999999999,0,93.477999999999994,0,2.1739999999999999
KIEU,18,0,0,0,100,0,0
KILEY,30,0,96.667000000000002,3.3330000000000002,0,0,0
KIM,3221,0.77600000000000002,84.507999999999996,4.4089999999999998,9.7799999999999994,0.155,0.373
KIMBALL,24,0,100,0,0,0,0
KIMBER,52,0,96.153999999999996,3.8460000000000001,0,0,0
KIMBERLEE,242,1.24,95.867999999999995,0.41299999999999998,2.0659999999999998,0.41299999999999998,0
KIMBERLEY,459,1.5249999999999999,91.503,5.4470000000000001,1.089,0,0.436
KIMBERLI,32,0,90.625,6.25,3.125,0,0
KIMBERLIE,53,1.887,96.225999999999999,1.887,0,0,0
KIMBERLY,9637,1.0900000000000001,93.981999999999999,3.7559999999999998,0.89200000000000002,0.104,0.17599999999999999
KIN,74,0,0,0,100,0,0
KING,64,3.125,12.5,9.375,71.875,1.5629999999999999,1.5629999999999999
KINGA,17,0,100,0,0,0,0
KIP,119,0,99.16,0,0.84,0,0
KIRA,89,1.1240000000000001,93.257999999999996,5.6180000000000003,0,0,0
KIRAN,115,0.87,16.521999999999998,0,80.87,1.7390000000000001,0
KIRBY,142,1.4079999999999999,88.731999999999999,5.6340000000000003,3.5209999999999999,0.70399999999999996,0
KIRK,1132,0.35299999999999998,95.582999999999998,2.3849999999999998,1.325,0.26500000000000001,8.7999999999999995E-2
KIRSTEN,511,0.58699999999999997,98.63,0.19600000000000001,0.39100000000000001,0.19600000000000001,0
KIRSTIN,82,1.22,96.340999999999994,0,2.4390000000000001,0,0
KIRT,41,0,95.122,2.4390000000000001,2.4390000000000001,0,0
KISHORE,42,0,16.667000000000002,0,83.332999999999998,0,0
KIT,75,0,46.667000000000002,0,52,0,1.333
KITTY,87,1.149,75.861999999999995,2.2989999999999999,19.54,1.149,0
KLAUS,93,1.075,98.924999999999997,0,0,0,0
KOJI,15,0,0,0,100,0,0
KONG,31,0,0,0,96.774000000000001,0,3.226
KONRAD,39,5.1280000000000001,89.744,2.5640000000000001,2.5640000000000001,0,0
KONSTANTIN,53,0,94.34,0,5.66,0,0
KONSTANTINOS,49,2.0409999999999999,97.959000000000003,0,0,0,0
KOREY,45,0,86.667000000000002,13.333,0,0,0
KORI,76,0,98.683999999999997,1.3160000000000001,0,0,0
KORY,122,0,96.721000000000004,1.639,1.639,0,0
KOSTAS,18,0,100,0,0,0,0
KOU,19,0,0,0,100,0,0
KRAIG,85,1.1759999999999999,95.293999999999997,2.3530000000000002,1.1759999999999999,0,0
KRIS,467,1.2849999999999999,92.933999999999997,0.42799999999999999,5.1390000000000002,0,0.214
KRISHNA,134,1.4930000000000001,25.373000000000001,1.4930000000000001,67.91,2.2389999999999999,1.4930000000000001
KRISTA,794,0.88200000000000001,98.111000000000004,0.504,0.504,0,0
KRISTAL,65,6.1539999999999999,83.076999999999998,6.1539999999999999,3.077,1.538,0
KRISTAN,81,3.7040000000000002,93.826999999999998,0,2.4689999999999999,0,0
KRISTEN,2484,0.80500000000000005,98.228999999999999,0.56399999999999995,0.28199999999999997,0.04,8.1000000000000003E-2
KRISTI,1040,1.1539999999999999,95.287999999999997,1.0580000000000001,1.923,0.38500000000000001,0.192
KRISTIAN,104,5.7690000000000001,93.269000000000005,0.96199999999999997,0,0,0
KRISTIE,479,1.044,94.363,1.2529999999999999,2.923,0.20899999999999999,0.20899999999999999
KRISTIN,2586,0.57999999999999996,98.26,0.503,0.65700000000000003,0,0
KRISTINA,1186,2.1080000000000001,94.688000000000002,1.349,1.6020000000000001,8.4000000000000005E-2,0.16900000000000001
KRISTINE,1566,1.149,95.275000000000006,0.44700000000000001,2.81,6.4000000000000001E-2,0.255
KRISTOFER,71,2.8170000000000002,94.366,0,2.8170000000000002,0,0
KRISTOFFER,43,0,86.046999999999997,2.3260000000000001,11.628,0,0
KRISTOPHER,445,1.3480000000000001,96.403999999999996,1.1240000000000001,0.89900000000000002,0.22500000000000001,0
KRISTY,740,0.67600000000000005,95.676000000000002,1.486,2.0270000000000001,0,0.13500000000000001
KRISTYN,57,0,100,0,0,0,0
KRYSTA,22,0,100,0,0,0,0
KRYSTAL,215,5.1159999999999997,80.930000000000007,12.558,0.46500000000000002,0.46500000000000002,0.46500000000000002
KRYSTLE,48,8.3330000000000002,70.832999999999998,16.667000000000002,2.0830000000000002,0,2.0830000000000002
KRYSTYNA,71,1.4079999999999999,95.775000000000006,0,1.4079999999999999,1.4079999999999999,0
KRZYSZTOF,140,0,99.286000000000001,0,0.71399999999999997,0,0
KULWANT,34,2.9409999999999998,8.8239999999999998,0,88.234999999999999,0,0
KULWINDER,37,0,10.811,0,81.081000000000003,8.1080000000000005,0
KUMAR,50,0,26,0,68,6,0
KUN,49,0,0,0,100,0,0
KUO,22,0,0,0,100,0,0
KURT,1674,0.23899999999999999,97.909000000000006,0.95599999999999996,0.77700000000000002,0,0.11899999999999999
KURTIS,185,0,97.296999999999997,0,2.7029999999999998,0,0
KWANG,69,0,5.7969999999999997,0,94.203000000000003,0,0
KWOK,56,0,0,0,100,0,0
KWONG,18,0,0,0,100,0,0
KY,41,0,19.512,0,78.049000000000007,0,2.4390000000000001
KYAW,21,0,0,0,100,0,0
KYLA,44,0,100,0,0,0,0
KYLE,2487,0.36199999999999999,96.381,1.407,1.5680000000000001,0.121,0.161
KYLIE,58,0,94.828000000000003,3.448,1.724,0,0
KYMBERLY,31,0,90.322999999999993,6.452,3.226,0,0
KYONG,53,1.887,9.4339999999999993,1.887,86.792000000000002,0,0
KYRA,62,0,83.870999999999995,12.903,3.226,0,0
KYU,34,0,0,0,100,0,0
KYUNG,183,0.54600000000000004,3.2789999999999999,0,95.628,0.54600000000000004,0
LACEY,170,0,98.234999999999999,1.7649999999999999,0,0,0
LACY,105,0.95199999999999996,90.475999999999999,7.6189999999999998,0,0.95199999999999996,0
LADONNA,141,0,74.468000000000004,24.113,0.70899999999999996,0,0.70899999999999996
LAEL,23,0,100,0,0,0,0
LAI,80,0,1.25,1.25,97.5,0,0
LAILA,56,5.3570000000000002,73.213999999999999,3.5710000000000002,17.856999999999999,0,0
LAIRD,15,0,100,0,0,0,0
LAKISHA,34,0,8.8239999999999998,91.176000000000002,0,0,0
LAKSHMI,71,2.8170000000000002,12.676,0,81.69,1.4079999999999999,1.4079999999999999
LAM,90,0,0,0,100,0,0
LAMAR,75,0,72,26.667000000000002,0,0,1.333
LAMONT,71,0,49.295999999999999,49.295999999999999,1.4079999999999999,0,0
LAN,171,1.17,8.7720000000000002,0.58499999999999996,89.474000000000004,0,0
LANA,445,0.89900000000000002,93.707999999999998,2.472,2.6970000000000001,0,0.22500000000000001
LANCE,1254,1.196,93.221999999999994,2.073,2.9510000000000001,0.39900000000000002,0.159
LANDON,88,0,96.590999999999994,3.4089999999999998,0,0,0
LANE,162,0.61699999999999999,93.826999999999998,3.0859999999999999,1.2350000000000001,0,1.2350000000000001
LANETTE,56,3.5710000000000002,89.286000000000001,7.1429999999999998,0,0,0
LANI,89,0,83.146000000000001,1.1240000000000001,15.73,0,0
LANNY,89,2.2469999999999999,89.888000000000005,2.2469999999999999,5.6180000000000003,0,0
LARA,323,2.1669999999999998,95.974999999999994,0.61899999999999999,0.92900000000000005,0.31,0
LARAINE,49,2.0409999999999999,85.713999999999999,8.1630000000000003,4.0819999999999999,0,0
LARISA,121,1.653,97.521000000000001,0,0.82599999999999996,0,0
LARISSA,135,3.7040000000000002,87.406999999999996,4.444,4.444,0,0
LARRY,6650,1.835,90.436000000000007,5.9550000000000001,1.383,0.21099999999999999,0.18
LARS,108,0.92600000000000005,99.073999999999998,0,0,0,0
LARUE,21,0,100,0,0,0,0
LARYSA,19,0,100,0,0,0,0
LASZLO,53,0,98.113,0,1.887,0,0
LATANYA,32,0,3.125,96.875,0,0,0
LATASHA,82,3.6589999999999998,8.5370000000000008,86.584999999999994,0,0,1.22
LATISHA,40,2.5,32.5,65,0,0,0
LATONYA,66,0,3.03,93.938999999999993,0,3.03,0
LATOYA,93,4.3010000000000002,4.3010000000000002,91.397999999999996,0,0,0
LATRICE,32,3.125,6.25,90.625,0,0,0
LAUNA,18,0,100,0,0,0,0
LAURA,9518,5.5890000000000004,92.509,0.75600000000000001,0.872,0.13700000000000001,0.13700000000000001
LAURALEE,22,0,100,0,0,0,0
LAUREEN,101,0.99,93.069000000000003,2.97,1.98,0,0.99
LAUREL,579,0.51800000000000002,96.2,1.554,1.036,0.34499999999999997,0.34499999999999997
LAUREN,2286,0.96199999999999997,96.238,1.4,0.96199999999999997,0.17499999999999999,0.26200000000000001
LAURENCE,491,0.81499999999999995,93.278999999999996,3.4620000000000002,2.2400000000000002,0.20399999999999999,0
LAURENE,43,0,97.674000000000007,0,2.3260000000000001,0,0
LAURENT,49,0,87.754999999999995,8.1630000000000003,4.0819999999999999,0,0
LAURETTA,42,2.3809999999999998,95.238,2.3809999999999998,0,0,0
LAURI,207,0.96599999999999997,98.551000000000002,0.48299999999999998,0,0,0
LAURIE,2800,1.214,97.286000000000001,0.53600000000000003,0.71399999999999997,0.107,0.14299999999999999
LAURIN,20,0,100,0,0,0,0
LAURO,45,75.555999999999997,8.8889999999999993,0,15.555999999999999,0,0
LAVERN,52,0,75,25,0,0,0
LAVERNE,150,2,62,34.667000000000002,1.333,0,0
LAVON,36,0,80.555999999999997,16.667000000000002,2.778,0,0
LAVONNE,88,2.2730000000000001,87.5,10.227,0,0,0
LAWANDA,37,0,24.324000000000002,75.676000000000002,0,0,0
LAWRENCE,4581,2.2050000000000001,90.853999999999999,4.1909999999999998,2.4889999999999999,0.109,0.153
LAYNE,78,0,94.872,0,5.1280000000000001,0,0
LAZARO,75,89.332999999999998,4,0,5.3330000000000002,1.333,0
LE,83,0,13.253,1.2050000000000001,85.542000000000002,0,0
LEA,264,2.2730000000000001,88.257999999999996,1.5149999999999999,7.9550000000000001,0,0
LEAH,1042,1.3440000000000001,92.994,2.5910000000000002,2.6869999999999998,9.6000000000000002E-2,0.28799999999999998
LEANDRO,43,67.441999999999993,18.605,0,13.952999999999999,0,0
LEANN,271,2.952,92.62,1.107,2.214,0.73799999999999999,0.36899999999999999
LEANNA,100,2,89,3,6,0,0
LEANNE,393,1.7809999999999999,95.929000000000002,0.254,1.5269999999999999,0.254,0.254
LEE,2497,0.96099999999999997,90.308000000000007,4.4450000000000003,4.165,0.08,0.04
LEEANN,151,0.66200000000000003,94.701999999999998,1.325,3.3109999999999999,0,0
LEENA,50,2,36,0,62,0,0
LEESA,51,1.9610000000000001,96.078000000000003,1.9610000000000001,0,0,0
LEI,116,0.86199999999999999,2.5859999999999999,0,96.552000000000007,0,0
LEIF,90,1.111,97.778000000000006,0,0,0,1.111
LEIGH,618,0.48499999999999999,96.602000000000004,1.456,1.294,0.16200000000000001,0
LEIGHTON,39,0,64.102999999999994,25.640999999999998,10.256,0,0
LEILA,163,6.1349999999999998,74.846999999999994,6.1349999999999998,12.882999999999999,0,0
LEILANI,72,4.1669999999999998,59.722000000000001,2.778,31.943999999999999,0,1.389
LEISA,67,0,94.03,5.97,0,0,0
LELA,63,3.1749999999999998,73.016000000000005,23.81,0,0,0
LELAND,249,0.40200000000000002,91.165000000000006,2.41,6.024,0,0
LELIA,32,12.5,53.125,31.25,3.125,0,0
LEN,49,0,73.468999999999994,8.1630000000000003,18.367000000000001,0,0
LENA,287,4.181,74.215999999999994,11.497999999999999,9.4079999999999995,0.69699999999999995,0
LENARD,33,0,81.817999999999998,9.0909999999999993,9.0909999999999993,0,0
LENNY,42,9.5239999999999991,69.048000000000002,7.1429999999999998,14.286,0,0
LENORA,111,2.7029999999999998,71.171000000000006,21.622,3.6040000000000001,0.90100000000000002,0
LENORE,166,3.012,91.566000000000003,4.2169999999999996,1.2050000000000001,0,0
LEO,810,6.6669999999999998,80.988,4.3209999999999997,7.7779999999999996,0.123,0.123
LEOBARDO,45,100,0,0,0,0,0
LEON,693,3.1749999999999998,72.872,19.047999999999998,4.1849999999999996,0.57699999999999996,0.14399999999999999
LEONA,180,1.667,86.667000000000002,8.8889999999999993,2.778,0,0
LEONARD,1857,3.2309999999999999,87.290999999999997,7.0010000000000003,2.1,0.108,0.26900000000000002
LEONARDO,257,65.37,21.401,0.38900000000000001,12.84,0,0
LEONEL,144,89.582999999999998,7.6390000000000002,1.389,1.389,0,0
LEONID,148,1.351,97.972999999999999,0,0.67600000000000005,0,0
LEONOR,77,74.025999999999996,14.286,1.2989999999999999,10.39,0,0
LEONORA,59,10.169,44.067999999999998,8.4749999999999996,37.287999999999997,0,0
LEOPOLDO,136,80.882000000000005,8.8239999999999998,0,9.5589999999999993,0,0.73499999999999999
LEORA,34,0,88.234999999999999,0,5.8819999999999997,0,5.8819999999999997
LEROY,621,4.0259999999999998,69.081999999999994,24.96,0.96599999999999997,0.48299999999999998,0.48299999999999998
LES,65,0,93.846000000000004,0,4.6150000000000002,1.538,0
LESA,150,0,94,5.3330000000000002,0,0.66700000000000004,0
LESLEE,68,0,100,0,0,0,0
LESLEY,438,2.0550000000000002,91.323999999999998,3.4249999999999998,2.2829999999999999,0.45700000000000002,0.45700000000000002
LESLI,62,6.452,91.935000000000002,0,1.613,0,0
LESLIE,3964,1.7909999999999999,92.634,3.633,1.615,0.151,0.17699999999999999
LESLY,44,22.727,50,22.727,2.2730000000000001,2.2730000000000001,0
LESTER,526,3.0419999999999998,81.179000000000002,11.597,3.6120000000000001,0.19,0.38
LESZEK,36,0,97.221999999999994,0,2.778,0,0
LETA,53,0,96.225999999999999,1.887,1.887,0,0
LETHA,44,0,86.364000000000004,13.635999999999999,0,0,0
LETICIA,598,75.251000000000005,16.89,1.3380000000000001,6.1870000000000003,0,0.33400000000000002
LETITIA,75,6.6669999999999998,68,21.332999999999998,4,0,0
LEVI,171,2.9239999999999999,88.304000000000002,5.8479999999999999,2.9239999999999999,0,0
LEVON,48,0,85.417000000000002,10.417,2.0830000000000002,0,2.0830000000000002
LEWIS,695,0.86299999999999999,90.215999999999994,6.7629999999999999,1.7270000000000001,0.432,0
LEX,17,0,100,0,0,0,0
LEZLIE,35,0,97.143000000000001,0,2.8570000000000002,0,0
LI,300,0.66700000000000004,1.333,0,98,0,0
LIA,71,8.4510000000000005,76.055999999999997,4.2249999999999996,8.4510000000000005,1.4079999999999999,1.4079999999999999
LIAM,66,1.5149999999999999,96.97,0,1.5149999999999999,0,0
LIAN,38,2.6320000000000001,7.8949999999999996,2.6320000000000001,86.841999999999999,0,0
LIANA,74,16.216000000000001,75.676000000000002,4.0540000000000003,4.0540000000000003,0,0
LIANE,74,1.351,81.081000000000003,1.351,16.216000000000001,0,0
LIANG,70,0,1.429,0,98.570999999999998,0,0
LIANNE,43,0,88.372,0,11.628,0,0
LIBBY,55,3.6360000000000001,96.364000000000004,0,0,0,0
LIDA,53,11.321,77.358000000000004,0,11.321,0,0
LIDIA,201,57.710999999999999,38.805999999999997,0.995,2.488,0,0
LIEM,40,2.5,2.5,0,95,0,0
LIEN,80,0,0,0,100,0,0
LIESL,31,0,100,0,0,0,0
LIGIA,52,75,25,0,0,0,0
LIHUA,19,0,0,0,100,0,0
LIISA,17,0,100,0,0,0,0
LILA,138,3.6230000000000002,89.13,1.4490000000000001,5.0720000000000001,0.72499999999999998,0
LILI,52,7.6920000000000002,40.384999999999998,0,50,0,1.923
LILIA,202,56.436,26.238,1.4850000000000001,15.347,0,0.495
LILIAN,120,39.167000000000002,37.5,3.3330000000000002,19.167000000000002,0,0.83299999999999996
LILIANA,176,71.590999999999994,26.704999999999998,0,1.1359999999999999,0.56799999999999995,0
LILIBETH,32,15.625,28.125,0,56.25,0,0
LILIYA,38,0,94.736999999999995,2.6320000000000001,2.6320000000000001,0,0
LILLIAN,676,12.13,68.638999999999996,9.9109999999999996,9.0239999999999991,0.14799999999999999,0.14799999999999999
LILLIE,122,0.82,41.802999999999997,55.738,1.639,0,0
LILLY,55,16.364000000000001,45.454999999999998,3.6360000000000001,34.545000000000002,0,0
LILY,258,7.7519999999999998,30.233000000000001,1.163,60.465000000000003,0,0.38800000000000001
LIMING,22,0,0,0,100,0,0
LIN,126,0,11.904999999999999,0,87.302000000000007,0,0.79400000000000004
LINA,198,20.202000000000002,50,1.5149999999999999,28.283000000000001,0,0
LINCOLN,108,4.63,68.519000000000005,16.667000000000002,10.185,0,0
LINDA,16217,2.097,92.674000000000007,3.1139999999999999,1.899,0.08,0.13600000000000001
LINDSAY,1050,0.47599999999999998,98,0.85699999999999998,0.47599999999999998,0,0.19
LINDSEY,916,0.76400000000000001,96.07,1.0920000000000001,1.7470000000000001,0.109,0.218
LINDY,85,0,91.765000000000001,0,8.2349999999999994,0,0
LINETTE,38,5.2629999999999999,86.841999999999999,7.8949999999999996,0,0,0
LING,95,1.0529999999999999,2.105,0,96.841999999999999,0,0
LINH,163,0,4.2939999999999996,0,95.706000000000003,0,0
LINNEA,61,3.2789999999999999,95.081999999999994,0,0,0,1.639
LINO,50,66,30,0,4,0,0
LINSEY,34,2.9409999999999998,88.234999999999999,2.9409999999999998,5.8819999999999997,0,0
LINWOOD,52,1.923,50,48.076999999999998,0,0,0
LIONEL,158,11.391999999999999,55.063000000000002,26.582000000000001,5.6959999999999997,0.63300000000000001,0.63300000000000001
LIOR,20,0,100,0,0,0,0
LISA,14621,2.1269999999999998,93.638999999999996,2.3460000000000001,1.6619999999999999,0.109,0.11600000000000001
LISANDRO,15,100,0,0,0,0,0
LISBETH,45,22.222000000000001,73.332999999999998,4.444,0,0,0
LISE,55,1.8180000000000001,92.727000000000004,5.4550000000000001,0,0,0
LISETTE,61,47.540999999999997,47.540999999999997,0,4.9180000000000001,0,0
LISSA,46,6.5220000000000002,91.304000000000002,0,2.1739999999999999,0,0
LISSETTE,41,78.049000000000007,21.951000000000001,0,0,0,0
LITA,40,7.5,50,5,35,0,2.5
LIV,16,0,100,0,0,0,0
LIVIA,34,23.529,70.587999999999994,2.9409999999999998,2.9409999999999998,0,0
LIVIU,19,0,100,0,0,0,0
LIXIN,24,0,0,0,100,0,0
LIZ,43,39.534999999999997,53.488,0,6.9770000000000003,0,0
LIZA,170,11.765000000000001,66.471000000000004,2.9409999999999998,18.234999999999999,0,0.58799999999999997
LIZABETH,82,7.3170000000000002,91.462999999999994,0,1.22,0,0
LIZBETH,53,43.396000000000001,56.603999999999999,0,0,0,0
LIZETTE,46,63.042999999999999,28.260999999999999,4.3479999999999999,4.3479999999999999,0,0
LJILJANA,20,0,100,0,0,0,0
LLOYD,773,0.64700000000000002,85.64,10.220000000000001,3.3639999999999999,0,0.129
LOAN,81,0,4.9379999999999997,0,95.061999999999998,0,0
LOC,91,1.099,1.099,0,97.802000000000007,0,0
LOGAN,138,0,94.203000000000003,2.899,1.4490000000000001,0,1.4490000000000001
LOI,47,2.1280000000000001,2.1280000000000001,0,93.617000000000004,2.1280000000000001,0
LOIS,1325,0.52800000000000002,92.754999999999995,5.2830000000000004,1.208,7.4999999999999997E-2,0.151
LOLA,166,5.4219999999999997,72.289000000000001,19.88,1.2050000000000001,0.60199999999999998,0.60199999999999998
LOLITA,99,10.101000000000001,24.242000000000001,24.242000000000001,41.414000000000001,0,0
LON,147,0.68,91.837000000000003,2.0409999999999999,5.4420000000000002,0,0
LONA,47,2.1280000000000001,93.617000000000004,0,2.1280000000000001,0,2.1280000000000001
LONG,185,1.081,0.54100000000000004,0,97.837999999999994,0,0.54100000000000004
LONI,38,0,97.367999999999995,2.6320000000000001,0,0,0
LONNA,34,0,97.058999999999997,2.9409999999999998,0,0,0
LONNIE,516,0.77500000000000002,87.403000000000006,10.465,0.77500000000000002,0.38800000000000001,0.19400000000000001
LONNY,60,0,100,0,0,0,0
LORA,421,1.425,94.537000000000006,2.85,0.47499999999999998,0.47499999999999998,0.23799999999999999
LORAINE,105,3.81,80.951999999999998,12.381,2.8570000000000002,0,0
LOREE,47,0,100,0,0,0,0
LOREEN,46,4.3479999999999999,86.956999999999994,4.3479999999999999,4.3479999999999999,0,0
LORELEI,63,1.587,87.302000000000007,3.1749999999999998,7.9370000000000003,0,0
LOREN,493,1.8260000000000001,94.725999999999999,1.623,1.42,0.20300000000000001,0.20300000000000001
LORENA,388,71.134,26.289000000000001,0.51500000000000001,1.546,0.51500000000000001,0
LORENE,113,0.88500000000000001,92.034999999999997,6.1950000000000003,0.88500000000000001,0,0
LORENZA,33,60.606000000000002,9.0909999999999993,24.242000000000001,6.0609999999999999,0,0
LORENZO,277,53.43,21.3,18.773,6.1369999999999996,0.36099999999999999,0
LORETO,40,37.5,30,0,32.5,0,0
LORETTA,957,3.3439999999999999,86.415999999999997,8.15,1.5669999999999999,0.104,0.41799999999999998
LORI,5694,0.80800000000000005,96.962000000000003,0.79,1.194,0.14000000000000001,0.105
LORIANN,51,1.9610000000000001,98.039000000000001,0,0,0,0
LORIE,269,2.6019999999999999,91.822000000000003,3.7170000000000001,1.4870000000000001,0,0.372
LORILEE,28,0,100,0,0,0,0
LORIN,82,1.22,93.902000000000001,0,3.6589999999999998,1.22,0
LORINDA,48,4.1669999999999998,89.582999999999998,4.1669999999999998,2.0830000000000002,0,0
LORNA,330,1.212,74.242000000000004,11.212,12.423999999999999,0.60599999999999998,0.30299999999999999
LORNE,44,0,88.635999999999996,9.0909999999999993,2.2730000000000001,0,0
LORRAINE,1451,4.8239999999999998,87.180999999999997,5.5129999999999999,2.2050000000000001,0.13800000000000001,0.13800000000000001
LORRI,120,1.667,95.832999999999998,2.5,0,0,0
LORRIE,211,1.8959999999999999,95.734999999999999,0.94799999999999995,1.4219999999999999,0,0
LORY,37,5.4050000000000002,89.188999999999993,0,2.7029999999999998,0,2.7029999999999998
LOTTIE,30,0,66.667000000000002,30,0,3.3330000000000002,0
LOU,205,1.4630000000000001,90.731999999999999,3.415,3.9020000000000001,0.48799999999999999,0
LOUANN,74,1.351,97.296999999999997,0,1.351,0,0
LOUANNE,26,0,100,0,0,0,0
LOUELLA,35,2.8570000000000002,57.143000000000001,17.143000000000001,22.856999999999999,0,0
LOUIE,115,30.434999999999999,52.173999999999999,4.3479999999999999,10.435,2.609,0
LOUIS,2570,7.9379999999999997,84.007999999999996,5.2530000000000001,2.4900000000000002,0.27200000000000002,3.9E-2
LOUISA,89,0,75.281000000000006,4.4939999999999998,20.225000000000001,0,0
LOUISE,1026,1.9490000000000001,89.084000000000003,6.4329999999999998,2.0470000000000002,0,0.48699999999999999
LOURDES,384,61.978999999999999,20.573,1.5629999999999999,15.625,0,0.26
LOWELL,240,0,97.082999999999998,2.0830000000000002,0.83299999999999996,0,0
LOYD,51,0,96.078000000000003,1.9610000000000001,1.9610000000000001,0,0
LU,54,0,51.851999999999997,0,48.148000000000003,0,0
LUAN,38,2.6320000000000001,39.473999999999997,0,57.895000000000003,0,0
LUANA,36,8.3330000000000002,83.332999999999998,0,8.3330000000000002,0,0
LUANN,206,0.97099999999999997,98.058000000000007,0,0.97099999999999997,0,0
LUANNE,136,0.73499999999999999,97.058999999999997,0,2.206,0,0
LUC,38,0,60.526000000000003,10.526,28.946999999999999,0,0
LUCA,30,6.6669999999999998,93.332999999999998,0,0,0,0
LUCAS,444,7.6580000000000004,90.314999999999998,0.22500000000000001,1.577,0.22500000000000001,0
